MasterYear,FormNumber,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,NetLoss,Facility,CauseofLoss,Remedy,Corrected_Report,Water,WaterName,Location,Remarks,LeaseName,FieldNumber,Into_Water,Unique_ID,GrossLossGal
2013,1234,08,BREITBURN OPERATING L.P.,2013-08-16,Producer,HOWARD,44066,0,0,Crude,40,39,1,Flow Line,Other,Other,,,,"2170' FNL & 853'FWL, SEC. 49, BLK. A, BAUER & COCKRELL SURVEY",VCUUM FREE FLUID AND REMEDIATION PLAN IN PROGRESS,LEO UNIT 49,SPRABERRY (TREND AREA),False,62165,1680
2013,718,8A,APACHE CORPORATION,2013-08-16,Producer,YOAKUM,18149,0,0,Crude,75,30,45,Tank Battery,Equipment Failure,Other,,,,SATELLITE UNIT 33 (LAT.33.013457 AND LONG.-102.948156),FLUIDS RECOVERED AND REMEDIATION PLAN IN PROGRESS,MALLET UNIT,SLAUGHTER,False,61655,3150
2013,574,7B,XTO ENERGY INC.,2013-08-16,Producer,PARKER,0,227937,0,Gas Well Liquid,55,11,44,Tank Battery,Corrosion - Rust,Other,,,,B.F. HIGHFILL SURVEY ABSTRACT NO. 1974,SOIL IS BEING EXCAVATED AND STOCK PILED ON SITE FOR REMEDATION.,SANDUSKY /OIL CREEK SD./ UNIT,NO FIELD NAME,False,61511,2310
2013,584,7C,"PIONEER NATURAL RES. USA, INC.",2013-08-16,Producer,UPTON,16349,0,0,Crude,65,65,0,Tank Battery,Equipment Failure,Other,,,,XBC GIDDINGS 1-3,VACUUMED FREE FLUID AND REMEDIATED AREA.,XBC GIDDINGS ESTATE,SPRABERRY (TREND AREA),False,61521,2730
2013,664,08,"RESOLUTE NATURAL RES. CO., LLC",2013-08-15,Producer,ECTOR,40461,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,,,,"SEC.1, BLK. 41 T1S, T&P RR CO.",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN COMPLETE.,CROWN ROYAL,SPRABERRY (TREND AREA),False,61601,630
2013,1204,08,ENDEAVOR ENERGY RESOURCES L.P.,2013-08-15,Producer,MARTIN,33082,0,0,Crude,12,0,12,Tank Battery,Equipment Failure,Other,,,,HWY.846 & FM 26 N FOR 2.5 MI. TURN W ON LEASE RD. FOR 5-10 MI.,REMEDIATION PLAN IN PROGRESS,"WRIGHT, H. W.",SPRABERRY (TREND AREA),False,62135,504
2013,717,08,APACHE CORPORATION,2013-08-15,Producer,GLASSCOCK,41707,0,0,Crude,10,8,2,Tank Battery,Corrosion - Rust,Other,,,,"CENTRAL TANK BATTERY (LAT. 31.846645, LONG. -101.451)",FREE FLUID RECOVERED AND SOIL BLENDED AND TREATED W/MICROBIAL SOL.,HARDY 18,SPRABERRY (TREND AREA),False,61654,420
2013,648,03,ARGENT ENERGY (US) HOLDINGS INC.,2013-08-15,Producer,BRAZORIA,10386,0,0,Products,300,300,0,Tank Battery,Act of God,Other,,,,"BELCHER, W.T. ""B"" LEASE",RECOVERED FLUID AND PUT IT BACK IN SWD STATION,"BELCHER, W. T. ""B""","MANVEL (F.B. I, OLIGOCENE)",False,61585,12600
2013,605,08,CENTURION PIPELINE L.P.,2013-08-14,Transporter,ANDREWS,0,3172,0,Crude,5,0,5,Pipe Line,Equipment Failure,Other,,,,"SEC.2, BLK. A, PSL",SOIL REMEDIATED TO LESS THAN 1% TPH,NORTH ROBERTSON UNIT,NO FIELD NAME,False,61542,210
2013,580,10,"DCP MIDSTREAM, LP",2013-08-14,Other,LIPSCOMB,0,0,0,Gas Well Liquid,5,4,1,Pipe Line,Corrosion - Rust,Other,,,,TG-39501,SOIL REMEDIATION PLAN IN PROGRESS,STILES RANCH 5,NO FIELD NAME,False,61517,210
2013,608,08,ENDEAVOR ENERGY RESOURCES L.P.,2013-08-14,Producer,MARTIN,33082,0,0,Crude,12,0,12,Tank Battery,Equipment Failure,Other,,,,FROM HWY 846 & FM 26 TRAVEL N. FOR 2.5 MI. W ON LSE.RD.FOR 5/10 MI,REMEDIATION IN PROGRESS,"WRIGHT, H. W.",SPRABERRY (TREND AREA),False,61545,504
2013,1158,7C,"ASPEN OPERATING COMPANY, L.L.C.",2013-08-14,Producer,CROCKETT,14608,0,0,Crude,50,48,2,Tank Battery,Equipment Failure,Other,,,,NOELKE BATT,VACUUM FREE FLUID AND REMEDIATE SOIL.,"NOELKE ""20""",OLSON,False,62090,2100
2013,526,05,XTO ENERGY INC.,2013-08-14,Producer,FREESTONE,0,261248,0,Gas Well Liquid,20,0,20,Tank Battery,Act of God,Other,,,,2-400 PRODUCTION TANKS,LIGHTNING STRIK. VACUUM FREE FLUID AND CONDENSATE BURNED OFF,H. L. & P. GAS UNIT,BEAR GRASS (COTTON VALLEY CONS),False,61464,840
2013,796,6E,"GAYWOOD OIL & GAS II, LLC",2013-08-13,Producer,UPTON,8130,0,0,Crude,100,0,100,Tank Battery,Theft,Other,,,,"GOOLSBY, V.L., G.R. RAINS SURVEY A-178",THEFT.,"GOOLSBY, V. L.",EAST TEXAS,False,61731,4200
2013,641,06,"TGG PIPELINE, LTD.",2013-08-13,Other,HARRISON,0,0,0,Gas Well Liquid,15,0,15,Pipe Line,Equipment Failure,Other,,,,"J.HUSBAND A-303 (N32.610881, W-94.387028)",AREAS WILL BE REMEDIATED VIA LAND FARMING.,BIG MAX 25 NE,NO FIELD NAME,False,61578,630
2013,533,7C,"EOG RESOURCES, INC.",2013-08-13,Producer,CROCKETT,16026,0,0,Crude,10,9,1,Tank Battery,Equipment Failure,Other,,,,"SEC.1, ABS. 1872, SURVEY ARCHER CSL",VACUUM FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,"SHANNON HOSPITAL ""1""","NOELKE (WOLFCAMP, LOWER)",False,61471,420
2013,581,10,FORESTAR PETROLEUM CORPORATION,2013-08-13,Producer,HEMPHILL,0,152011,0,Gas Well Liquid,75,10,65,Tank Battery,Equipment Failure,Other,,,,"SEC.37, BLK. 42, H&TC RR SURVEY",SOIL REMEDIATION PLAN IN PROGRESS,FEE -37-,"LACEY (MORROW, UPPER)",False,61518,3150
2013,714,08,OXY USA INC.,2013-08-12,Producer,ANDREWS,39293,0,0,Crude,30,3,27,Tank Battery,Other,Other,,,,"SEC.2, BLK. 3, UNIVERSITY LAND SURVEY","CATTLE KICKED OPEN VALVE.PICKED UP FLUID,MIX & TILL.",UNIVERSITYROXANNE,SAINT WILMA (STRAWN),False,61651,1260
2013,598,08,LEGACY RESERVES OPERATING LP,2013-08-12,Producer,HOWARD,41652,0,0,Crude,20,15,5,Tank Battery,Corrosion - Rust,Other,,,,"SEC. 3, BLK. 32 T2S, T&P RR CO.",REMOVED FREE FLUIDS AND REMEDIATED AREA.,KLOH-RUMSEY,HOWARD GLASSCOCK (CONSOLIDATED),False,61535,840
2013,614,08,"PIONEER NATURAL RES. USA, INC.",2013-08-12,Producer,MIDLAND,33009,0,0,Crude,40,35,5,Tank Battery,Equipment Failure,Other,,,,"31.88141, -101.96255",VACUUMED FREE FLUIDS AND REMEDIATION PLAN IN PROGRESS,"CRAWFORD ""K""",SPRABERRY (TREND AREA),False,61551,1680
2013,609,08,"PIONEER NATURAL RES. USA, INC.",2013-08-12,Producer,GLASSCOCK,15400,0,0,Crude,12,8,4,Tank Battery,Equipment Failure,Other,,,,SPRABERRY TR. 59B - RRC 15400,WATER LEG UNPLUGGED AND IMPACTED AREA REMEDIATED.,SPRABERRY DRIVER UNIT,SPRABERRY (TREND AREA),False,61546,504
2013,1363,08,"PIONEER NATURAL RES. USA, INC.",2013-08-12,Producer,ANDREWS,40532,0,0,Combined,51,46,5,Tank Battery,Equipment Failure,Other,,,,"32.34513, -102.25603","VAC TRUCK, EXCAVATED & DISPOSED OF AT LANDFILL, BACKFILLING","UNIVERSITY ""7-43""",SPRABERRY (TREND AREA),False,62292,2142
2013,713,08,HENRY RESOURCES LLC,2013-08-12,Producer,CRANE,41902,0,0,Crude,85,80,5,Tank Battery,Other,Other,,,,"SEC.29, BLK.31, UNIVERSITY LANDS",FENCE DOWN.CATTLE BROKE VALVE.REMEDIATION IN PROGRESS,UNIVANISTON,UNIVERSITY 31 WEST (U. DEVONIAN),False,61650,3570
2013,527,06,"SAMSON LONE STAR, LLC",2013-08-11,Producer,NACOGDOCHES,0,241873,0,Gas Well Liquid,170,150,20,Tank Battery,Equipment Failure,Other,,,,"JOSE ALEXANDER CARO SURVEY, A-13",REMOVED FREE FLUID AND REMEDIATED SOIL ON SITE.,"ALEXANDER, JACOB GU 1",TRAWICK (PETTIT-TP CONS.),False,61465,7140
2013,583,04,CDM RESOURCE MANAGEMENT LLC,2013-08-11,Other,WEBB,0,0,0,Gas Well Liquid,25,14,11,Other,Equipment Failure,Other,,,,BRISCOE G1H (B3LTE),SOIL REMEDIATION PLAN IN PROGRESS,CHRISTOPHER,NO FIELD NAME,False,61520,1050
2013,1010,08,"PARSLEY ENERGY OPERATIONS, LLC",2013-08-11,Producer,GLASSCOCK,43373,0,0,Crude,90,80,10,Tank Battery,Equipment Failure,Other,,,,"N 31.773220692, W 101.767153539",VACUUMED FREE FLUID AND REMEDIATED AREA.,SCHROCK 13,SPRABERRY (TREND AREA),False,61943,3780
2013,1025,08,"PARSLEY ENERGY OPERATIONS, LLC",2013-08-11,Producer,MARTIN,43744,0,0,Crude,35,25,10,Flow Line,Equipment Failure,Other,,,,"7.82 MI. N OF LENORAH, TX N32.4144, W 101.905628",VACUUMED FREE FLUID AND REMEDIATED AREA.,VERNON 20,SPRABERRY (TREND AREA),False,61958,1470
2013,613,08,"PIONEER NATURAL RES. USA, INC.",2013-08-10,Producer,MIDLAND,18187,0,0,Crude,90,80,10,Tank Battery,Equipment Failure,Other,,,,"31.791111, -101.822749",VACUUMED FREE FLUID AND REMEDIATED AREA,SHACKELFORD SPRABERRY UNIT,SPRABERRY (TREND AREA),False,61550,3780
2013,625,7C,"PARSLEY ENERGY OPERATIONS, LLC",2013-08-10,Producer,REAGAN,16730,0,0,Crude,75,0,75,Tank Battery,Act of God,Other,,,,"31 DEG. 20' 45.81""N, 101 DEG. 45' 44.53""W",LIGHTNING STRIKE. REMEDIATION PLAN IN PROGRESS,SHEEPSHEAD,BENEDUM (SPRABERRY),False,61562,3150
2013,621,7B,XTO ENERGY INC.,2013-08-10,Producer,HOOD,0,254050,0,Gas Well Liquid,15,2,13,Tank Battery,Corrosion - Rust,Other,,,,"WILLIAM HARPER SURVEY, A-255",SOIL REMEDIATION PLAN IN PROGRESS,SACROC UNIT,NO FIELD NAME,False,61558,630
2013,531,7C,"LAREDO PETROLEUM - DALLAS, INC.",2013-08-09,Producer,REAGAN,16507,0,0,Crude,5,3,2,Tank Battery,Other,Other,,,,158 TANK BATTERY,HIGHER VOLUME OF PROD. THAN PREP.FOR. REMEDIATION ONGOING.,SUGG-A-,SPRABERRY (TREND AREA),False,61469,210
2013,535,01,ANADARKO E&P ONSHORE LLC,2013-08-09,Other,DIMMIT,0,0,0,Products,15,5,10,Separator-Gun Barrel-Treater,Company Human Error,Other,,,,"28.4195, -99.5193",AREA WAS WASHED DOWN AND REMEDIATED,"SHANNON HOSPITAL ""1""",NO FIELD NAME,False,61473,630
2013,611,08,"PIONEER NATURAL RES. USA, INC.",2013-08-09,Producer,GLASSCOCK,40514,0,0,Crude,5,2,3,Tank Battery,Act of God,Other,,,,N31.952119 W-101.699352,LIGHTNING STRIKE. VACUUMED FREE FLUIDS AND REMEDIATED AREA.,"BRUNSON ""33""",SPRABERRY (TREND AREA),False,61548,210
2013,607,8A,MERIT ENERGY COMPANY,2013-08-09,Producer,HOCKLEY,3698,0,0,Crude,95,95,0,Tank Battery,Equipment Failure,Other,,,,WILKINSON TANK BATTERY,SPILL CONTAINED IN FIREWALL. AREA REMEDIATED.,"WILKINSON, F. A.",LEVELLAND,False,61544,3990
2013,1209,08,"LAREDO PETROLEUM, INC.",2013-08-08,Producer,GLASSCOCK,41894,0,0,Crude,15,12,3,Tank Battery,Equipment Failure,Other,,,,39 TANK BATTERY,SOIL REMEDIATION PLAN IN PROGRESS,FUCHS-,SPRABERRY (TREND AREA),False,62140,630
2013,599,08,SUNDOWN ENERGY LP,2013-08-08,Producer,WARD,25374,0,0,Crude,150,10,140,Other,Act of God,Other,,,,"1908' FWL & 556 FSL SEC.6 BLK. 0 G&M, MBA SURVEY",STAIC CAUGHT RESERVE PIT ON FIRE. FIRE CONSUMED OIL.,HUTCHINGS STOCK ASSN.,WAGON WHEEL (PENN),False,61536,6300
2013,1298,01,"COMSTOCK OIL & GAS, LP",2013-08-08,Producer,MCMULLEN,16108,0,0,Crude,100,0,100,Flow Line,Act of God,Repaired Existing Equipment,,,,"SEC 12, R. RAMON SURVEY A-407","EXTINGUISHED FIRE, FLOW BACK EQUIPMENT REPAIRED/REPLACED",SWENSON 'C',EAGLEVILLE (EAGLE FORD-1),False,62229,4200
2013,888,01,"COMSTOCK OIL & GAS, LP",2013-08-08,Producer,MCMULLEN,16108,0,0,Crude,10,0,10,Tank Battery,Equipment Failure,Repaired Existing Equipment,,,,"SEC. 12, R. RAMON SURVEY A-407",FIRE DURING FLOWBACK.ALL CONSUMED BY FIRE. REPAIRED/REPLACED EQUIP,SWENSON 'C',EAGLEVILLE (EAGLE FORD-1),False,61822,420
2013,534,01,ANADARKO E&P ONSHORE LLC,2013-08-08,Other,DIMMIT,0,0,0,Gas Well Liquid,22,0,22,Separator-Gun Barrel-Treater,Company Human Error,Other,,,,"28.3208,-99.834701",AREA WASHED AND REMEDIATED.,"SHANNON HOSPITAL ""1""",NO FIELD NAME,False,61472,924
2013,610,08,"SANDRIDGE EXPL. AND PROD., LLC",2013-08-08,Producer,ANDREWS,37735,0,0,Crude,227,219,8,Tank Battery,Equipment Failure,Other,,,,"SEC.21, BLK. A47, PSL SURVEY",RECOVERED FREE FLUID AND REMEDIATED AREA.,NIX 21,FUHRMAN-MASCHO,False,61547,9534
2013,604,8A,ENERGEN RESOURCES CORPORATION,2013-08-07,Producer,GAINES,65930,0,0,Crude,10,0,10,Pipe Line,Equipment Failure,Other,,,,"SEC.9, PSL EUBANK, WB SURVEY (API 42-165-37103)",SOIL REMEDIATION PLAN IN PROGRESS,NORTH ROBERTSON UNIT,"ROBERTSON, N. (CLEAR FORK 7100)",False,61541,420
2013,520,08,COBRA OIL & GAS CORPORATION,2013-08-07,Producer,HOWARD,41438,0,0,Crude,220,150,70,Tank Battery,Act of God,Other,,,,"SEC.13, BLK. 34, T2N, T&P RR CO SURVEY, A-398",LIGHTNING STRIKE. VACUUMED FREE FLUID AND REMEDIATION ONGOING.,GRANTHAM 13,SPRABERRY (TREND AREA),False,61458,9240
2013,616,08,ANADARKO E&P ONSHORE LLC,2013-08-06,Producer,WARD,42442,0,0,Crude,14,10,4,Tank Battery,Equipment Failure,Other,,,,N31.5732514 LAT. W-103.4995187 LONG.,VACUUMED FREE FLUID AND SOIL REMEDIAITON PLAN IN PROGRESS,COVINGTON 34-224,PHANTOM (WOLFCAMP),False,61553,588
2013,627,7C,"PIONEER NATURAL RES. USA, INC.",2013-08-06,Producer,UPTON,4088,0,0,Crude,10,0,10,Tank Battery,Act of God,Other,,,,"31 DEG. 28.489' N, 101 DEG.53.594'W",REMEDIATION PLAN IN PROGRESS,PEMBROOK UNIT,SPRABERRY (TREND AREA),False,61564,420
2013,720,8A,APACHE CORPORATION,2013-08-05,Producer,HOCKLEY,18149,0,0,Crude,12,10,2,Tank Battery,Controlled,Other,,,,"TANK BATTERY (LAT. 33.473, LONG. -102.5862)",FLUIDS RECOVERED AND SOIL REMEDIATION PLAN IN PROGRESS,MALLET UNIT,SLAUGHTER,False,61657,504
2013,1301,08,ENDEAVOR ENERGY RESOURCES L.P.,2013-08-05,Producer,MARTIN,29875,0,0,Crude,166,28,138,Tank Battery,Corrosion - Rust,Other,,,,"32.087392, -102.118591",REMEDIATION IN PROGRESS,SCHARBAUER 103,KIVA (DEV),False,62232,6972
2013,615,08,ANADARKO E&P ONSHORE LLC,2013-08-05,Producer,WARD,40262,0,0,Crude,8,4,4,Tank Battery,Equipment Failure,Other,,,,N31.56988 LAT. W-103.34462 LONG.,SOIL REMEDIATION PLAN IN PROGRESS,COLT 34-212,PHANTOM (WOLFCAMP),False,61552,336
2013,883,01,"FORZA OPERATING, LLC",2013-08-03,Producer,DIMMIT,6811,0,0,Crude,50,0,50,Tank Battery,Equipment Failure,Other,,,,"MICHAEL DEUERAUX SURVEY, 491-A, BLK 3, A-47",FREE FLUID RECOVERED AND SOIL REMEDIATED.,"WICKHAM, J. E.",GOOD LUCK (SAN MIGUEL),False,61817,2100
2013,907,08,OCCIDENTAL PERMIAN LTD.,2013-08-03,Producer,HOWARD,43313,0,0,Crude,7,1,6,Tank Battery,Equipment Failure,Other,,,,"SEC.18, BLK. A, BAUER & COCKRELL SURVEY",PICKED UP FLUID AND REMEDIATED AREA.,CLAPTON,SPRABERRY (TREND AREA),False,61841,294
2013,628,7C,J & J SERVICES COMPANY,2013-08-02,Producer,CONCHO,8293,0,0,Crude,180,0,180,Tank Battery,Equipment Failure,Other,,,,JAMES HUGHES SURVEY #158,MOST OIL BURNED. AREA REMEDIATED.,"MIKESKA, B. J.","SPECK, NORTH (STRAWN)",False,61565,7560
2013,689,8A,"SHERIDAN PRODUCTION COMPANY, LLC",2013-08-02,Producer,GAINES,65520,0,0,Crude,20,15,5,Tank Battery,Corrosion - Rust,Other,,,,LANDERTH,VACUUMED FREE FLUID AND REMEDIATION PLAN IN PROGRESS,LANDRETH,"TEX-MEX, SE. (WICHITA ALBANY)",False,61626,840
2013,1019,7C,"DEVON ENERGY PRODUCTION CO, L.P.",2013-08-02,Producer,SCHLEICHER,18155,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,,,,"24, 52 UNIVERSITY LANDS",REMOVED ALL STANDING FLUID AND REMEDIATED AREA.,UNIVERSITY 52-24,LIN (WOLFCAMP),False,61952,1050
2013,603,08,ENERGEN RESOURCES CORPORATION,2013-08-02,Producer,MARTIN,31863,0,0,Crude,63,59,4,Tank Battery,Equipment Failure,Other,,,,"LABOR 20, LEAGUE 322, LA SALLE SCHOOL SURVEY",REMEDIATION PLAN IN PROGRES,SCHARBAUER I,SPRABERRY (TREND AREA),False,61540,2646
2013,1033,08,"GRAND FALLS SYNDICATE O & G, LLC",2013-08-02,Producer,WARD,7320,0,0,Crude,251,0,251,Tank Battery,Corrosion - Rust,Other,,,,"SEC.20, BLK. 32, H&TC RR CO. SURVEY A-1354",SOIL REMEDIATION A SUCCESS.,"MILLER, O. H. EST.","WARD, SOUTH",False,61966,10542
2013,626,09,"DEVON ENERGY PRODUCTION CO, L.P.",2013-08-02,Producer,REAGAN,0,224532,0,Gas Well Liquid,72,72,0,Tank Battery,Corrosion - Rust,Other,,,,"LEON COUNTY SCHOOL LAND, A-798",FLUSHED CONTAINMENT WITH FRESH WATER X2,DURANT NORTH UNIT,"NEWARK, EAST (BARNETT SHALE)",False,61563,3024
2013,1252,08,"W&T OFFSHORE, INC.",2013-08-01,Producer,MARTIN,44448,0,0,Crude,7,6,1,Flow Line,Equipment Failure,Other,,,,"TRACT 30, LEAGUE 255, BRISCOE COUNTY SCHOOL LAND SURVEY",SOIL REMEDIATION PLAN IN PROGRESS,NEBBIOLO,SPRABERRY (TREND AREA),False,62183,294
2013,761,10,APACHE CORPORATION,2013-08-01,Producer,OLDHAM,8536,0,0,Crude,8,2,6,Tank Battery,Equipment Failure,Other,,,,"SEC.116, BLK. 47, SURVEY",RECOVERED FREE FLUIDS AND REMEDIATED AREA.,BOYS RANCH 116,PAINT RIDGE (CANYON GRANITE WSH),False,61697,336
2013,646,03,ENTERPRISE CRUDE PIPELINE LLC,2013-08-01,Transporter,WHARTON,0,0,0,Crude,25,20,5,Tank Battery,Corrosion - Rust,Other,,,,LAT. 29.146986 LONG. -96.076454,VACUUMED FREE FLUID AND REMEDIATED AREA.,"COCKBURN, H. C.",NO FIELD NAME,False,61583,1050
2013,474,08,"SHERIDAN PRODUCTION COMPANY, LLC",2013-08-01,Producer,ANDREWS,36486,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,,,,OP BATTERY,VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,PHILLIPS UNIVERSITY -O-,MARTIN (CONSOLIDATED),False,61413,1050
2013,1313,08,CONOCOPHILLIPS COMPANY,2013-07-31,Producer,ANDREWS,2123,0,0,Crude,9,9,0,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,,,,"BLK 45, T-2-N, T&P SURVEY",REMEDIATION DONE IN PLACE,BUM -A-,GOLDSMITH (CLEAR FORK),False,62244,378
2013,478,08,ANADARKO E&P ONSHORE LLC,2013-07-31,Producer,WARD,39856,0,0,Crude,10,7,3,Tank Battery,Equipment Failure,Other,,,,N 31.6512232 LAT. W-103.478752,VACUUMED FREE FLUID AND SOILE REMEDIATION PLAN IN PROGRESS,BLACKTIP JOHNSON 1-39,PHANTOM (WOLFCAMP),False,61417,420
2013,661,08,VAQUERO OPERATING,2013-07-31,Producer,PECOS,23841,0,0,Products,80,0,80,Tank Battery,Act of God,Other,,,,"SEC.18, BLK. 3, H&TC RRCO., PECOS CTY.",LIGHTNING STRIKE. ALL TANKS AND HYDROCARBONS BURNED TO THE GROUND ,"KRAMER, LILLY ANNA",T. C. I. (YATES),False,61598,3360
2013,909,03,HILCORP ENERGY COMPANY,2013-07-31,Producer,BRAZORIA,0,200566,0,Products,150,150,0,Tank Battery,Equipment Failure,Other,,,,"GPS COORDINATES 29 DEG. 23' 17.88""N, 95 DEG. 11'3.12""W",VACUUMED FREE FLUID AND REMEDIATED AREA.,SMU,"ALGOA, SOUTH (TEX 2 SAND)",False,61843,6300
2013,1275,06,SOUTHWESTERN ENERGY PROD. CO.,2013-07-30,Producer,SAN AUGUSTINE,0,256215,0,Gas Well Liquid,100,97,3,Tank Battery,Corrosion - Rust,Other,,,,"SP RR CO/WEAVER, E - ABS #614",VACUUM FREE FLUID AND REMEDIATE AREA,TIMBERSTAR-WEAVER,ANGIE (JAMES LIME),False,62206,4200
2013,695,08,"SHERIDAN PRODUCTION COMPANY, LLC",2013-07-29,Producer,ANDREWS,1755,0,0,Crude,260,250,10,Tank Battery,Equipment Failure,Other,,,,ALL FLUID CONTAINED IN FIREWALL,VACUUM FREE FLUID AND REMEDIATE AREA.,"GOWENS, J. W.",FUHRMAN-MASCHO,False,61632,10920
2013,481,08,"SHERIDAN PRODUCTION COMPANY, LLC",2013-07-29,Producer,ANDREWS,1755,0,0,Crude,280,258,22,Tank Battery,Equipment Failure,Other,,,,JW GOWENS SWD,PICKED UP FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,"GOWENS, J. W.",FUHRMAN-MASCHO,False,61420,11760
2013,640,08,DIAMONDBACK E&P LLC,2013-07-29,Producer,MIDLAND,42265,0,0,Crude,138,0,138,Tank Battery,Theft,Other,,,,"SEC.25, BLK 3, A-2001, PSL/MS CARLEY, AL",POSSIBLE THEFT.,BIG MAX 25 NE,SPRABERRY (TREND AREA),False,61577,5796
2013,1162,8A,OXY USA WTP LP,2013-07-27,Producer,YOAKUM,19308,0,0,Crude,10,7,3,Flow Line,Corrosion - Rust,Other,,,,"SEC.735, BLK. D, JOHN H. GIBSON SURVEY",VACUUMED FREE FLUID AND REMEDIATED AREA .,WILLARD UNIT,WASSON,False,62094,420
2013,479,08,"SANDRIDGE EXPL. AND PROD., LLC",2013-07-27,Producer,ANDREWS,10701,0,0,Crude,15,5,10,Tank Battery,Equipment Failure,Other,,,,"SEC.19, BLK. A47, PSL SURVEY",RECOVERED FREE FLUID AND SOIL REMEDIATION PLAN COMPLETED,"NIX, E. C.",FUHRMAN-MASCHO,False,61418,630
2013,484,08,"PIONEER NATURAL RES. USA, INC.",2013-07-27,Producer,MARTIN,31793,0,0,Crude,8,4,4,Tank Battery,Equipment Failure,Other,,,,N32.271255 W-102.066066,VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,"SCHARBAUER ""E""",SPRABERRY (TREND AREA),False,61423,336
2013,477,08,ANADARKO GATHERING COMPANY LLC,2013-07-26,Producer,LOVING,0,0,3579,Crude,13,10,3,Pipe Line,Equipment Failure,Other,,,,"N 31.706 LAT., W -103.479 LONG.",VACUUM FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,PHILLIPS UNIVERSITY -O-,NO FIELD NAME,False,61416,546
2013,519,04,"COMSTOCK OIL & GAS, LP",2013-07-26,Producer,HIDALGO,0,226937,0,Gas Well Liquid,170,0,170,Tank Battery,Theft,Other,,,,"HIDLAGO CSL, A-227",REPROTED TO DEPUTY JAY MOYA- SUSPECTED THEFT,DIXIE MORTGAGE-PAWELEK GAS UNIT,JAVELINA (VICKSBURG CONS.),False,61457,7140
2013,1346,08,"LAREDO PETROLEUM, INC.",2013-07-26,Producer,GLASSCOCK,45204,0,0,Crude,7,5,2,Separator-Gun Barrel-Treater,Equipment Failure,Other,,,,WELL #1-HU,"VAC TRUCK, GASKET REPLACED, BACKHOE & GANG BLENDING IMPACTED SOIL ",BARBEE C 1-47 (ALLOC-E),SPRABERRY (TREND AREA),False,62276,294
2013,501,03,APACHE CORPORATION,2013-07-26,Producer,WHARTON,2892,0,0,Crude,25,24,1,Other,Equipment Failure,Other,,,,SHELL BROUSSARD PRODUCTION LINE,VACUUMED FREE FLUID AND REMEDIATED AREA.,SHELL-BROUSSARD,MAGNET WITHERS,False,61440,1050
2013,841,08,ANADARKO E&P ONSHORE LLC,2013-07-26,Producer,LOVING,0,214116,0,Crude,13,10,3,Tank Battery,Equipment Failure,Other,,,,N 31.706 LAT. W-103.479 LONG.,VACUUM FREE FLUID AND REMEDIATE AREA.,UNIVERSITY 19-6,HALEY (LWR. WOLFCAMP-PENN CONS.),False,61776,546
2013,1237,08,"PIONEER NATURAL RES. USA, INC.",2013-07-26,Producer,MIDLAND,43967,0,0,Crude,8,4,4,Tank Battery,Equipment Failure,Other,,,,"N31.87500, W-102.07080",VACUUMED FREE FLUID AND REMEDIATED AREA.,TEXAS TEN 'ZZ',SPRABERRY (TREND AREA),False,62168,336
2013,483,08,"PIONEER NATURAL RES. USA, INC.",2013-07-26,Producer,MIDLAND,30908,0,0,Crude,6,5,1,Tank Battery,Equipment Failure,Other,,,,N 31.90560 W-101.98888,VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,SALLY -B-,SPRABERRY (TREND AREA),False,61422,252
2013,662,8A,"SHARP IMAGE ENERGY, INC.",2013-07-26,Producer,KENT,69830,0,0,Crude,447,0,447,Tank Battery,Act of God,Other,,,,"SEC.56, BLK. G, W.& N.W. RR CO., A-1319",LIGHTNING STRIKE. ALL CRUDE CONT.IN FIREWALL.AREA REMEDIATED.,DOUBLE MOUNTIAN 56-7,DOUBLE MOUNTAIN (CANYON SAND),False,61599,18774
2013,1374,08,"LAREDO PETROLEUM - DALLAS, INC.",2013-07-26,Producer,GLASSCOCK,45204,0,0,Crude,7,5,2,Tank Battery,Equipment Failure,Other,,,,WELL #1 HU,"VAC TRUCK, BACKHOE, GANG BEGAN BLENDING OF IMPACTED SOIL",BARBEE C 1-47 (ALLOC-E),SPRABERRY (TREND AREA),False,62303,294
2013,485,08,"PIONEER NATURAL RES. USA, INC.",2013-07-25,Producer,MARTIN,37910,0,0,Crude,15,15,0,Tank Battery,Equipment Failure,Other,,,,"N32.28494, W-102.02366",VACUUM FREE FLUIDS AND SOIL REMEDIATION PLAN IN PROGRESS,MAYS,SPRABERRY (TREND AREA),False,61424,630
